"from","to","edge_type"
"RPGRIP1L","REPS1","sig_sig"
"RPL4","RPS28","sig_sig"
"FBXW8","MYC","sig_tf"
"FADS2","RABL3","sig_sig"
"MRPS22","MRPS31","sig_sig"
"CEP89","PKN2","sig_sig"
"IFITM1","CR2","sig_sig"
"EPS8L2","ABI1","sig_sig"
"ACTA1","MAPK14","sig_sig"
"ARNT","SP1","sig_tf"
"WDR3","WDR74","sig_sig"
"THOC6","MAP1LC3A","sig_sig"
"MRPS21","MRPL17","sig_sig"
"CYB5R2","HSD11B1","sig_sig"
"C2CD3","CLASP1","sig_sig"
"ITGB5","ITGB3","receptor_sig"
"MMP2","HSP90AB1","sig_sig"
"VCL","ZYX","sig_sig"
"AQP9","CYP3A43","sig_sig"
"NDUFS6","GID8","sig_sig"
"IGKV3-15","C4A","sig_sig"
"MCM4","HIST1H2BK","sig_sig"
"HSDL2","GNL3","sig_sig"
"UBC","UBL3","sig_sig"
"HIST1H4L","GATA1","sig_tf"
"PLEKHG3","SSR1","sig_sig"
"TLR10","F8A3","sig_sig"
"SFN","CDC25C","sig_sig"
"HEBP1","MYC","sig_tf"
"G3BP1","SQSTM1","sig_sig"
"HIST1H2AL","HIST1H3B","sig_sig"
"NDUFB2","NDUFB4","sig_sig"
"NOTCH1","HOOK1","receptor_sig"
"H2BFS","BRCA2","sig_sig"
"HLA-E","ATF6","sig_tf"
"SNAPIN","RABGEF1","sig_sig"
"NEDD4L","KCNB1","sig_sig"
"UBA3","TPP2","sig_sig"
"ESAM","TOP1","receptor_sig"
"NDUFC1","NDUFAF3","sig_sig"
"MRPL2","CUL3","sig_sig"
"UQCRC2","UQCRQ","sig_sig"
"PIGA","UGT2B4","sig_sig"
"RRS1","SRSF1","sig_sig"
"EIF4EBP1","PRMT7","sig_sig"
"SRPK1","SH3YL1","sig_sig"
"MAP3K8","CLTC","sig_sig"
"COPS4","C19orf57","sig_sig"
"VPS16","YKT6","sig_sig"
"A2ML1","PSMD2","sig_sig"
"KIF14","MOB2","sig_sig"
"ELAVL1","SRGAP1","sig_sig"
"GSTA5","GSTK1","sig_sig"
"GLMN","KCTD10","sig_sig"
"UBQLN1","CDT1","sig_sig"
"SST","ARNT","sig_tf"
"ATXN2L","ATXN1","sig_sig"
"RPL5","PES1","sig_sig"
"GRWD1","ERI3","sig_sig"
"YWHAE","PNLIP","sig_sig"
"NUP153","SREBF2","sig_tf"
"GCN1","GCFC2","sig_sig"
"PRR20D","PITX1","sig_tf"
"NOP56","DIEXF","sig_sig"
"PDGFRB","CRK","receptor_sig"
"COX1","COX4I1","sig_sig"
"ACAA2","PLA2G4A","sig_sig"
"MYO1D","PPP4C","sig_sig"
"CACNA1D","PLA2G4A","sig_sig"
"HAUS7","PCM1","sig_sig"
"STRAP","NME1","sig_sig"
"HIST1H3B","RPS7","sig_sig"
"SLC39A7","C4B","sig_sig"
"PDIA4","MATN2","sig_sig"
"ALOX5","MUC5AC","receptor_sig"
"LATS2","NIN","sig_sig"
"EIF4E2","SPERT","sig_sig"
"KLF3","LHX8","sig_tf"
"TRMU","ACSL6","sig_sig"
"AP2A1","MMS19","sig_sig"
"CD247","SLA2","receptor_sig"
"PABPC1","H3F3A","sig_sig"
"YTHDF2","BMI1","sig_sig"
"IFT74","ASCC2","sig_sig"
"CDK6","CDC37","sig_sig"
"CAND1","WDR5","sig_sig"
"AKT1","TRIM13","sig_sig"
"TUBA1A","CYLD","sig_sig"
"INS","IRS2","sig_sig"
"UBE2D3","POLL","sig_sig"
"UBE2D2","HACE1","sig_sig"
"CPT1C","PDHB","sig_sig"
"BTRC","UBE2G1","sig_sig"
"POC1A","LUZP1","sig_sig"
"FTH1","CDC16","sig_sig"
"SIN3A","EPAS1","sig_tf"
"IFT43","IFT52","sig_sig"
"CHMP2B","SQSTM1","sig_sig"
"TANK","MAP4K5","sig_sig"
"HES1","STAT3","sig_tf"
"RTP2","OR1L4","sig_sig"
"CDK2","CCND2","sig_sig"
"TADA2B","HIST1H2AA","sig_sig"
"MAP3K8","TNIP2","sig_sig"
"WARS","CAMK1G","sig_sig"
"DDX1","SYNE2","sig_sig"
"ACTB","ACTR5","sig_sig"
"GRWD1","DCAF6","sig_sig"
"SNRPD1","PRCC","sig_sig"
"HLA-DQA1","ATP2B2","receptor_sig"
"CRP","C1QB","sig_sig"
"RAPGEF1","PIK3R1","sig_sig"
"TJP1","PARD3","sig_sig"
"PRKCZ","NCL","sig_sig"
"FRMD8","FKBP8","sig_sig"
"CEP170","RFWD3","sig_sig"
"UQCC2","VHL","sig_sig"
"WBP11","SRSF5","sig_sig"
"MYH13","BPGM","sig_sig"
"APP","ACTG2","sig_sig"
"LRR1","TRIP13","sig_sig"
"CDK1","EDF1","sig_sig"
"RPLP0","ZCCHC13","sig_sig"
"PHGDH","EEF1D","sig_sig"
"SUMO2","RARA","sig_tf"
"SLC25A20","SGTB","sig_sig"
"SRSF1","SYF2","sig_sig"
"ND1","NDUFS6","sig_sig"
"CAD","OGDHL","sig_sig"
"SRSF3","PPIL2","sig_sig"
"RPS24","RPL27","sig_sig"
"TMEM216","SDCCAG8","sig_sig"
"ANKRD28","NECAP2","sig_sig"
"PABPC1L","CSNK2B","sig_sig"
"MYLIP","MTAP","sig_sig"
"RET","UAP1","receptor_sig"
"PGK1","GRWD1","sig_sig"
"DAPK3","CAPZB","sig_sig"
"THOC2","AKAP9","sig_sig"
"GPR176","MC2R","receptor_sig"
"TBCB","FUBP3","sig_sig"
"PMS2","BRIP1","sig_sig"
"DTX1","EGR2","sig_tf"
"BTK","PLCG1","sig_sig"
"GPR176","GNG11","receptor_sig"
"PRL","HDLBP","sig_sig"
"LRPAP1","NAPA","sig_sig"
"MDFI","HEYL","sig_tf"
"MYH13","ACTR1A","sig_sig"
"SH3KBP1","FDFT1","sig_sig"
"GABRE","LMF2","sig_sig"
"TUBA1A","MAP2","sig_sig"
"HSPD1","GMPPB","sig_sig"
"TXN","EIF4E","sig_sig"
"FOS","RXRG","sig_tf"
"EWSR1","EEF1B2","sig_sig"
"SUMO3","IDH2","sig_sig"
"HIST2H3A","HIST1H4I","sig_sig"
"PRKCA","HSPA1A","sig_sig"
"CHRM4","CXCR2","receptor_sig"
"ANAPC4","UBE2E2","sig_sig"
"CDK2","ILF2","sig_sig"
"CSNK2B","DLD","sig_sig"
"UNK","CCT8","sig_sig"
"PIK3CG","IGHG3","sig_sig"
"WDR34","IFT22","sig_sig"
"KIF14","LTV1","sig_sig"
"CAMK2G","SYN1","sig_sig"
"KHDRBS3","SESTD1","sig_sig"
"CSNK1E","LTV1","sig_sig"
"ALOX5","MED22","receptor_sig"
"SLC30A5","F12","sig_sig"
"HIST1H1T","CCNE2","sig_sig"
"MYLK","RBM39","receptor_sig"
"VPS37A","UBA52","sig_sig"
"APP","MORF4L1","sig_sig"
"ZFPM1","GATA2","sig_tf"
"RELL1","MARK3","sig_sig"
"LMO4","LDB1","sig_sig"
"UQCRC2","KDSR","sig_sig"
"TEK","MMP2","receptor_sig"
"MGEA5","MICALL1","sig_sig"
"ACADVL","SOCS3","sig_sig"
"PLK2","DNTTIP1","sig_tf"
"KLC1","KDELR3","sig_sig"
"SGF29","MYL12B","sig_sig"
"CTBP1","MDM2","sig_sig"
"ILK","CAD","sig_sig"
"CSN2","NEK9","sig_sig"
"SNAP29","RNF40","sig_sig"
"GUCA1C","PDE6G","sig_sig"
"IGF2BP1","RPLP1","sig_sig"
"SHPRH","PCNA","sig_sig"
"SF3A2","TRAP1","sig_sig"
"TRA2B","DHX15","sig_sig"
"SRC","DUSP1","sig_sig"
"WDR1","MAPRE1","sig_sig"
"STX1B","NUFIP1","sig_sig"
"LSM12","SND1","sig_sig"
"KAT6A","SYMPK","sig_sig"
"SRSF6","FUBP3","sig_sig"
"PSMA7","CAPN10","sig_sig"
"CYP27A1","SLC10A4","sig_sig"
"SUPT4H1","POLR2F","sig_sig"
"RBL1","MAGEA11","sig_sig"
"NXF1","WDR36","sig_sig"
"POT1","RAD50","sig_sig"
"ATR","WRN","sig_sig"
"RPS12","RPN2","sig_sig"
"USP7","RNF168","sig_sig"
"MTMR1","PPP2CA","sig_sig"
"MRPL9","HNRNPK","sig_sig"
"DVL3","IRS2","sig_sig"
"HMGB2","HIST1H2BF","sig_sig"
"SDHAF3","ACP6","sig_sig"
"SMAP2","HERC2","sig_sig"
"IK","SLU7","sig_sig"
"CCNF","CEP76","sig_sig"
"TES","CANX","sig_sig"
"RAD23B","ERCC2","sig_sig"
"ACTA1","FGD4","sig_sig"
"NUCB2","SOAT1","sig_sig"
"TAF1","RAB18","sig_sig"
"ELP1","DCAF7","sig_sig"
"TYMS","RRM2","sig_sig"
"CSNK1E","PAPD7","sig_sig"
"ITPR3","AP2S1","receptor_sig"
"RPL18A","SMG6","sig_sig"
"WDR36","ATAD5","sig_sig"
"RFC1","MAP1B","sig_sig"
"TRAP1","DPM3","sig_sig"
"RPS27A","FANCD2","sig_sig"
"EPS15","MYO5B","sig_sig"
"NOP10","WDR6","sig_sig"
"SNF8","VAC14","sig_sig"
"MYH13","PPIA","sig_sig"
"VIM","FBXO25","sig_sig"
"CCNC","TAF6","sig_sig"
"GPATCH8","PCGF1","sig_sig"
"VRK2","CPNE8","sig_sig"
"LAMTOR3","MRPL51","sig_sig"
"ATRIP","LNX1","sig_sig"
"DAB1","SNRPB","sig_sig"
"ADCY10","HCN1","sig_sig"
"IL2RB","LYN","receptor_sig"
"BCL2","PXN","sig_sig"
"NOC2L","DIS3","sig_sig"
"DYNC2H1","IFT88","sig_sig"
"RPS23","RPLP0","sig_sig"
"SEC62","TSPAN5","sig_sig"
"WWOX","HNRNPU","sig_sig"
"MAML1","MAML3","sig_sig"
"NCOA6","EP300","sig_sig"
"LGALS3","KPNB1","sig_sig"
"RIPK4","ECD","sig_sig"
"AGO1","LAS1L","sig_sig"
"EWSR1","BMI1","sig_sig"
"ATXN1","CCNK","sig_sig"
"H3F3C","SUV39H2","sig_sig"
"F2","GNG13","sig_sig"
"HIST1H4E","RARA","sig_tf"
"XPO1","LSM12","sig_sig"
"LSM5","RBMX","sig_sig"
"SLC2A4","ARHGDIB","sig_sig"
"DDX47","RPN2","sig_sig"
"SEC13","DDX20","sig_sig"
"RPS10","HUWE1","sig_sig"
"COX2","COPZ1","sig_sig"
"FAM168A","FAM168B","sig_sig"
"SIRT7","CHERP","sig_sig"
"CUL5","CIRBP","receptor_sig"
"REEP4","OR2Y1","sig_sig"
"DES","EXOC4","sig_sig"
"HSPA1A","PGAP3","sig_sig"
"UBL4A","CDK9","sig_sig"
"SLC9A1","CHP2","sig_sig"
"CPT2","AACS","sig_sig"
"SCAF8","KTN1","sig_sig"
"MAOA","GPX3","sig_sig"
"HIST1H4L","MECP2","sig_tf"
"RYK","EPHB3","receptor_sig"
"PLCG1","CSMD2","sig_sig"
"DDX46","SNRPA1","sig_sig"
"CTPS2","RPL12","sig_sig"
"PRCC","U2SURP","sig_sig"
"STK24","C4orf19","sig_sig"
"KCNJ4","FXYD6","receptor_sig"
"TLR6","IRAK2","sig_sig"
"FER","KCTD4","sig_sig"
"ERBIN","CDC37","sig_sig"
"HIST2H2BF","DDX39A","sig_sig"
"MRPL13","MRPL3","sig_sig"
"RAN","RPL7","sig_sig"
"PPP3CA","MRI1","sig_sig"
"YWHAZ","HMGN1","sig_sig"
"IL7R","SNRPE","receptor_sig"
"ERP29","UBTD1","sig_sig"
"CITED4","EIF4E","sig_sig"
"HIST1H4J","PTCD3","sig_sig"
"HTR1B","TAS2R40","receptor_sig"
"TRAF6","SOCS3","sig_sig"
"ETFA","PABPC1L2A","sig_sig"
"NCSTN","TRAF6","receptor_sig"
"RPL7A","RPS15","sig_sig"
"COPS7A","COMMD8","sig_sig"
"CPS1","HSPA1B","sig_sig"
"PTRHD1","C6orf89","sig_sig"
"BCL2","NFKB1","sig_tf"
"SOD1","MAPK3","sig_sig"
"PRKCB","EP300","sig_sig"
"PYCR3","CTPS2","sig_sig"
"DCX","MID2","sig_sig"
"PCF11","PRPF6","sig_sig"
"GPR176","GNB1","receptor_sig"
"AP2B1","APC","sig_sig"
"FBXL5","JTB","sig_sig"
"HYPK","NME2","sig_tf"
"VDR","SMAD3","receptor_tf"
"BUB1B","PDS5B","sig_sig"
"BPGM","EIF4E","sig_sig"
"SRP72","MSH2","sig_sig"
"TSSK3","VPS52","sig_sig"
"PSMD4","PSMD1","sig_sig"
"PC","CDC45","sig_sig"
"PDE6D","HK3","sig_sig"
"AP2B1","THAP1","sig_tf"
"PANK2","ALDH3A2","sig_sig"
"LSM7","CPSF1","sig_sig"
"ZNF613","ZNF665","sig_tf"
"LMNA","DDX42","sig_sig"
"LYZL1","N4BP2L2","sig_sig"
"ACTC1","AP2A2","sig_sig"
"ACTB","COPS5","sig_sig"
"RAB2A","ATF6B","sig_tf"
"RGN","TCEA1","sig_sig"
"YWHAZ","MARK2","sig_sig"
"FGF6","VAV3","sig_sig"
"IL13","SP1","sig_tf"
"RAD54L","ATP5A1","sig_sig"
"HYOU1","DNAJB11","sig_sig"
"UBE4B","MCM6","sig_sig"
"CCT6A","GFPT2","sig_sig"
"RTN4","ISG15","sig_sig"
"COL2A1","COL10A1","sig_sig"
"PON2","POMGNT2","sig_sig"
"SEC63","CSNK2A2","receptor_sig"
"SRSF7","PAXIP1","sig_sig"
"PGM1","SUMO3","sig_sig"
"DVL3","BTF3","sig_sig"
"GOLGA5","MAX","sig_tf"
"GABARAP","C1QBP","sig_sig"
"PON2","FBXO6","sig_sig"
"CAND1","SMARCA4","sig_sig"
"CEP104","HERC2","sig_sig"
"CAV3","LCAT","sig_sig"
"SDHB","PDCD5","sig_sig"
"TBC1D17","CORO1B","sig_sig"
"APP","GNB3","sig_sig"
"SLC22A6","CSN1S1","sig_sig"
"CYLD","KIF14","sig_sig"
"COPS3","FBXO31","sig_sig"
"SRPRA","RPN2","sig_sig"
"CCND2","CDK6","sig_sig"
"INTS6","POLR2I","sig_sig"
"CDK1","TMOD3","sig_sig"
"NOP2","MYH4","sig_sig"
"KL","TRPV6","sig_sig"
"DDX17","SENP3","sig_sig"
"FFAR2","CHRM1","receptor_sig"
"IGF1R","STAT3","receptor_tf"
"HYOU1","ETF1","sig_sig"
"CHTOP","CPSF1","sig_sig"
"CPT1C","GCAT","sig_sig"
"FNBP1","STX7","sig_sig"
"GNG5","IGHV3-53","sig_sig"
"RPL18A","TRIM25","sig_sig"
"PIK3R1","FGFR1OP","sig_sig"
"CTNNB1","RUVBL2","sig_sig"
"FH","SOD1","sig_sig"
"TRA2B","DDX5","sig_sig"
"C8B","AHR","sig_tf"
"ESR1","POR","receptor_sig"
"LGR4","LRP6","receptor_sig"
"TAF1","SCAND1","sig_sig"
"RGS7","WDR43","sig_sig"
"ATP11A","PICK1","sig_sig"
"MBNL3","NXF1","sig_sig"
"RAB5B","UBXN4","sig_sig"
"GIT2","DZIP3","sig_sig"
"BRD2","SF3B6","sig_sig"
"PIP5K1B","GNAI2","sig_sig"
"SRSF5","IMP3","sig_sig"
"XRN2","EIF5A","sig_sig"
"LYPD3","HSDL1","sig_sig"
"CDK5","CDC37","sig_sig"
"PRKAR2B","FGFR1OP","sig_sig"
"TUBG1","DYNC1H1","sig_sig"
"ZCCHC13","ACAT1","sig_sig"
"XPC","SSRP1","sig_sig"
"CDC73","NMT1","sig_sig"
"IFT46","ECD","sig_sig"
"HIST1H2AL","ZSCAN20","sig_tf"
"SLC10A1","ATP1B2","sig_sig"
"HDAC6","ATP7B","sig_sig"
"STEAP4","ATP7B","sig_sig"
"INTS7","CCNT2","sig_sig"
"CUL1","RTCB","sig_sig"
"NUP214","ANP32A","sig_sig"
"TSC22D3","NFKB2","sig_tf"
"SYNPO","NONO","sig_sig"
"MAPK6","COPS6","sig_sig"
"URB2","NOC3L","sig_sig"
"CCNB1","FOXM1","sig_tf"
"ATP1B3","SEC23B","sig_sig"
"NME1","EPS15","sig_sig"
"PPP2R1B","RANGAP1","sig_sig"
"LUC7L2","SETDB1","sig_tf"
"PHB2","ERAL1","sig_sig"
"ZFYVE19","USP9X","sig_sig"
"CDC20","ELOC","sig_sig"
"HNRNPD","ATP1B2","sig_sig"
"ACBD5","ARPC2","sig_sig"
"HSD17B10","PSMD11","sig_sig"
"SPC25","AP2A1","sig_sig"
"MAP3K14","IKBKB","sig_sig"
"KIF18B","UBC","sig_sig"
"ACLY","PWP1","sig_sig"
"RPL10L","RPS21","sig_sig"
"ARHGDIG","ENO1","sig_sig"
"ATAD3B","DYRK1B","sig_sig"
"NEDD1","BCR","sig_sig"
"RPL22","RPL14","sig_sig"
"MTA1","EHMT2","sig_sig"
"SEC13","PSMD4","sig_sig"
"ACHE","ATF7","sig_tf"
"SLC46A1","AHR","sig_tf"
"COQ7","RBM22","sig_sig"
"RPS3","CBX1","sig_sig"
"SNRPA1","HNRNPA2B1","sig_sig"
"ELAVL2","SAFB2","sig_tf"
"SDC1","RPP30","receptor_sig"
"VAPB","STIM1","sig_sig"
"GNG3","ATP1A2","sig_sig"
"KNG1","GDPD1","sig_sig"
"KANK1","NVL","sig_sig"
"PCM1","WASHC3","sig_sig"
"ESM1","MEOX2","sig_tf"
"PRPF19","RBM22","sig_sig"
"NR1H3","STAT1","sig_tf"
"RGS1","LRRK2","sig_sig"
"JUP","USP7","sig_sig"
"MCM3","SEPT7","sig_sig"
"FMR1","RBM4B","sig_sig"
"RABGGTB","RAB40C","sig_sig"
"GNGT2","GNAO1","sig_sig"
"ITGA2B","ITGA9","receptor_sig"
"RB1","E2F2","sig_tf"
"HSPH1","CSNK2A1","sig_sig"
"PABPC4","EIF3G","sig_sig"
"ROR1","DUSP19","receptor_sig"
"NRDC","PRDX6","sig_sig"
"SUDS3","H2AFJ","sig_sig"
"STRAP","SEPT2","sig_sig"
"CLCN7","CDK9","sig_sig"
"LZTS2","PALLD","sig_sig"
"MUS81","SLX4","sig_sig"
"PPP2R5A","YWHAB","sig_sig"
"TOP2B","HIST1H2BB","sig_sig"
"HNRNPH1","CUL4B","sig_sig"
"PCNT","PAFAH1B1","sig_sig"
"HSPA1A","MYH4","sig_sig"
"HIST2H2AC","PWP2","sig_sig"
"TRAF6","RCC1","sig_sig"
"IGHV3-30","DAGLB","sig_sig"
"CDH1","CDCA3","receptor_sig"
"PKP4","NSA2","sig_sig"
"SHKBP1","SH3KBP1","sig_sig"
"LAPTM4A","GIPC1","sig_sig"
"HERC2","NEK1","sig_sig"
"CCNT1","CDC73","sig_sig"
"KRT36","IKZF5","sig_tf"
"TMEM41B","TAF1","sig_sig"
"CSTF1","RBM17","sig_sig"
"SIN3A","HSPA9","sig_sig"
"AAR2","PLRG1","sig_sig"
"SLC24A3","MASP1","sig_sig"
"BAK1","CHP1","sig_sig"
"RBAK","ZNF623","sig_tf"
"IMP4","RPS7","sig_sig"
"HIST1H4I","RSF1","sig_sig"
"KRT18","TUBGCP4","sig_sig"
"RAP1GDS1","CCDC102A","sig_sig"
"CACNA2D3","MYBPC2","sig_sig"
"RRP1","CLIC1","sig_sig"
"NDC80","IFFO1","sig_sig"
"CYP4F2","CYP1A2","sig_sig"
"HBZ","SP1","sig_tf"
"FXR1","CYFIP2","sig_sig"
"SIN3B","H2BFS","sig_sig"
"GLRX2","MDH2","sig_sig"
"CDC37","CREB1","sig_tf"
"SCGB1D2","TTN","sig_sig"
"TMCO1","G3BP1","sig_sig"
"ILK","MYL12B","sig_sig"
"UBC","UBD","sig_sig"
"PABPC1L","PABPN1","sig_sig"
"RPL13","RPL41","sig_sig"
"ACTN1","SRSF4","sig_sig"
"UBB","IQCB1","sig_sig"
"NME1-NME2","AK3","sig_sig"
"AP3D1","HIST1H4I","sig_sig"
"DGKE","NUF2","sig_sig"
"EPHA7","HERC2","receptor_sig"
"IGHV4-34","TEC","sig_sig"
"PRKACA","HSPB8","sig_sig"
"CNNM3","CAV1","sig_sig"
"CACNB2","PPFIA4","sig_sig"
"WDR76","CCT3","sig_sig"
"TTC8","BBS4","sig_sig"
"BTN2A2","ITM2B","sig_sig"
"LPL","LIPC","sig_sig"
"F2","JARID2","sig_sig"
"CXCR1","GRIA2","receptor_sig"
"SND1","SRSF3","sig_sig"
"VPS35","BOP1","sig_sig"
"EXOC4","PYGL","sig_sig"
"ID2","MYC","sig_tf"
"DDX3X","SF1","sig_sig"
"POLD3","AGO2","sig_sig"
"PGM1","DNAJA1","sig_sig"
"AR","USP10","receptor_sig"
"RPS27A","SEC61A1","sig_sig"
"ISCA1","NARFL","sig_sig"
"NANS","CTNNA1","sig_sig"
"TAF4","GTF2H3","sig_sig"
"TUBA4A","MLC1","sig_sig"
"PLAT","MAPK3","sig_sig"
"UBC","ELOC","sig_sig"
"RAE1","USP11","sig_sig"
"SNAP91","RAB5C","sig_sig"
"BAG2","HYOU1","sig_sig"
"PSMD6","TUBB2B","sig_sig"
"EP300","AKR1C3","sig_sig"
"TNPO1","DCP2","sig_sig"
"ARF1","TLN1","sig_sig"
"DDX54","DHX15","sig_sig"
"SQSTM1","SRSF1","sig_sig"
"ARID4A","HIST1H2BO","sig_sig"
"AKT1","CEBPD","sig_tf"
"RFC4","ATRIP","sig_sig"
"ELL","TAF1","sig_sig"
"FAF1","KRI1","sig_sig"
"MYL9","CBFB","sig_sig"
"KDR","CDC25A","receptor_sig"
"BRCA1","XRCC6","sig_sig"
"MCAT","RBM4","sig_sig"
"DDX23","XRCC6","sig_sig"
"HDGF","RPL32","sig_sig"
"RPL13A","DCAKD","sig_sig"
"BTK","STAT3","sig_tf"
"TM9SF2","RAB6A","sig_sig"
"SORBS2","OGT","sig_sig"
"GHITM","NT5E","sig_sig"
"MED24","CPSF6","sig_sig"
"CDK2","CCNE1","sig_sig"
"SLC41A2","TREX1","sig_sig"
"MDM2","EIF2AK1","sig_sig"
"MAP1LC3C","ACTA2","sig_sig"
"RAE1","SNRPD1","sig_sig"
"NTRK1","GPSM1","receptor_sig"
"USP2","CCDC36","sig_sig"
"SFN","YWHAG","sig_sig"
"TP53BP2","EP300","sig_sig"
"CSPP1","MYZAP","sig_sig"
"RABGGTB","RAB24","sig_sig"
"NEK6","PIN1","sig_tf"
"SRC","DAPP1","sig_sig"
"MTNR1A","WAPL","receptor_sig"
"PSMG2","CUL1","sig_sig"
"HIST1H3H","HIST1H4A","sig_sig"
"AXIN1","PAPLN","sig_sig"
"SFPQ","SERBP1","sig_sig"
"SPRY2","PDXDC1","sig_sig"
"RDX","SYCE1L","sig_sig"
"CHD7","SMARCC1","sig_sig"
"NEFL","CHD3","sig_sig"
"TNNI3K","PTPN21","sig_sig"
"SEC63","SOAT1","receptor_sig"
"TAX1BP1","DAXX","sig_sig"
"ADAM9","BCCIP","sig_sig"
"UBE2L3","FBXW5","sig_sig"
"VEZF1","PLAGL2","sig_tf"
"IBTK","CCNB1","sig_sig"
"PRDX4","PCBP2","sig_sig"
"PCDHGC5","AHR","sig_tf"
"HSPA1L","SOAT2","sig_sig"
"SPINT1","DDX41","sig_sig"
"MEF2A","MYOG","sig_tf"
"NFS1","RPN1","sig_sig"
"P3H1","NOP9","sig_sig"
"POLR2F","PAX6","sig_tf"
"PI4KB","PIK3R6","sig_sig"
"GRIN2B","EPHB6","receptor_sig"
"TES","TUBA1B","sig_sig"
"PSMC6","NFKB1","sig_tf"
"IKBKE","PSMC2","sig_sig"
"PDGFRB","IGLV3-21","receptor_sig"
"GABARAPL2","BCL2L2","sig_sig"
"HAMP","STEAP3","sig_sig"
"PTGER1","GNG2","receptor_sig"
"RMI1","RFC3","sig_sig"
"UTY","CTCF","sig_tf"
"CCAR2","SH3KBP1","sig_sig"
"EWSR1","SUMO1","sig_sig"
"HSPA12A","CBWD1","sig_sig"
"HNF4A","RORC","sig_tf"
"ATP6V1B2","MSMO1","sig_sig"
"CRK","IGLC1","sig_sig"
"PEX6","MAX","sig_tf"
"RPS18","LYAR","sig_sig"
"ARL8A","LDHB","sig_sig"
"CCNA2","HIST1H1B","sig_sig"
"CHD4","POLD3","sig_sig"
"DCAF6","TRIM55","sig_sig"
"DCLRE1B","PSMD2","sig_sig"
"SPTBN4","COPG1","sig_sig"
"ACTR1A","GSTA5","sig_sig"
"PSMA7","PSMD6","sig_sig"
"HSPH1","ABCF3","sig_sig"
"GRHPR","AGL","sig_sig"
"VMA21","EPN2","sig_sig"
"DRD1","GPR20","receptor_sig"
"CCR6","DEFB1","receptor_sig"
"EGFR","PPP2CA","receptor_sig"
"CALML5","EXOSC3","sig_sig"
"HTR5A","GNAL","receptor_sig"
"RPA1","DNAJB6","sig_sig"
"NUP37","NUP43","sig_sig"
"RAI14","STX5","sig_sig"
"CDC42","NOSIP","sig_sig"
"CPSF2","SF3B3","sig_sig"
"AKR1C3","ALPP","sig_sig"
"GNAL","PRDX5","sig_sig"
"CDC37","RHOBTB2","sig_sig"
"MYH2","TSC2","sig_sig"
"ERCC2","TUBA3E","sig_sig"
"SLC25A13","AATK","sig_sig"
"UBE2I","KCNA5","sig_sig"
"ING3","INO80C","sig_sig"
"KIF23","MICAL3","sig_sig"
"STYX","FBXW7","sig_sig"
"UBTF","MYC","sig_tf"
"RB1CC1","HUWE1","sig_sig"
"PSMA3","HSPA5","sig_sig"
"FAM9B","STK3","sig_sig"
"HR","AMMECR1","sig_sig"
"AES","MSS51","sig_sig"
"EIF3F","MICU2","sig_sig"
"SLC27A4","SLC20A1","sig_sig"
"MED4","NKRF","sig_tf"
"TRPC6","TRPC4","sig_sig"
"UBC","CLTC","sig_sig"
"COTL1","PDE6H","sig_sig"
"PSMB3","HSP90AB1","sig_sig"
"CHML","RAB11B","sig_sig"
"PRKX","PRKAR2A","sig_sig"
"KPNA2","RNMT","sig_sig"
"ELAC2","HNRNPF","sig_sig"
"LTB4R2","RANBP9","receptor_sig"
"ALB","APCS","sig_sig"
"NRDC","KIFC1","sig_sig"
"HIST1H3C","MBD1","sig_tf"
"VDAC2","MYH10","sig_sig"
"MRPS10","MRPS30","sig_sig"
"PYM1","PKP2","sig_sig"
"RBBP7","CHD4","sig_sig"
"FBL","SUZ12","sig_sig"
"PROP1","BATF2","sig_tf"
"PSMD6","HUWE1","sig_sig"
"EDF1","CDK2","sig_sig"
"PSMC4","PGK2","sig_sig"
"EP300","HIST1H3F","sig_sig"
"CNOT7","PMF1","sig_sig"
"TMEM160","ASPH","sig_sig"
"TRPC6","MMP2","sig_sig"
"EPHB1","STAT3","receptor_tf"
"NDUFS3","SAMM50","sig_sig"
"SF3B3","HIST1H2AK","sig_sig"
"EEF1E1","PRKAG1","sig_sig"
"HAUS1","APBB1","sig_sig"
"COPG1","RPP30","sig_sig"
"CBL","SYT2","sig_sig"
"ASAH1","SUCLG2","sig_sig"
"NEDD1","NUF2","sig_sig"
"RRP1","TUBB","sig_sig"
"TCP1","JAK3","sig_sig"
"POLD1","TOP1","sig_sig"
"HSP90AA1","SF3B4","sig_sig"
"KEAP1","WDYHV1","sig_sig"
"CHD8","MSH6","sig_sig"
"PLD3","ST7","sig_sig"
"CUL2","CCT6A","sig_sig"
"IGF1","IDE","sig_sig"
"HDGF","PDIA3","sig_sig"
"RPS9","RPS17","sig_sig"
"CHRNB4","SLC24A4","sig_sig"
"NABP1","TAF5","sig_sig"
"EPRS","VDAC1","sig_sig"
"REPS2","EPN2","sig_sig"
"RPA1","XRN2","sig_sig"
"AMPD3","SCN5A","sig_sig"
"WDR82","DPY30","sig_sig"
"NCS1","ATP5A1","sig_sig"
"CEP131","SAV1","sig_sig"
"METTL13","KLK5","sig_sig"
"HNRNPA1","UPF3B","sig_sig"
"DRG1","JUN","sig_tf"
"PPIL4","HNRNPD","sig_sig"
"PCM1","GRB2","sig_sig"
"CDCA5","BUB1B","sig_sig"
"KANK2","HSF2BP","sig_sig"
